evidence_id,roles_json,project_ids_json,kind,title,source_url,publisher,source_family,license,attribution,published_at,retrieved_at,content_hash
6e5dc4f7-2b39-5a4a-8dc3-f0e20691527b,"[""geometry""]","[""5c366d64-4bb5-5c28-ab62-ec20d60fb31a""]",government_record,Roberts Road Data Centre official campus point for CDC EC6,https://www.planningportal.nsw.gov.au/major-projects/projects/roberts-road-data-centre,"NSW Department of Planning, Housing and Infrastructure",nsw_major_projects_records,no-license-stated-for-compact-factual-extraction,"NSW Department of Planning, Housing and Infrastructure",,2026-07-21T19:25:00Z,4f38942c41791c0382e88f852bd8a8da4f820ab563b6b564676fef1af5577904
781c461b-14cf-53e1-9e40-5c39a3d589b5,"[""physical_status"",""workload""]","[""b8399bc6-5c72-5627-a035-4fea208cd287""]",company_disclosure,Edged US ‘Tops Out’ Second Sustainable Data Center on Edged Chicago Campus,https://edged.us/news/edged-us-tops-out-second-sustainable-data-center-on-edged-chicago-campus,Edged US,edged_newsroom,all-rights-reserved,Edged US,2026-06-04,2026-07-20T09:40:57Z,72d0a1d58baf39debeb75176a2ec76459f83b9065c73070515fc2892bec27848
9590b8c5-a6cb-5c06-bd54-48063d19de70,"[""operating_model"",""typed_metric:pue""]","[""e997ad94-2a62-5c44-90f9-fa27edf77dc2""]",company_disclosure,Datu centrs POZITRONS,https://www.lvrtc.lv/projekti/datu-centrs-pozitrons/,Valsts akciju sabiedrība “Latvijas Valsts radio un televīzijas centrs”,lvrtc_pozitrons_project_pages,all-rights-reserved,Valsts akciju sabiedrība “Latvijas Valsts radio un televīzijas centrs”,2026-01-09,2026-07-21T12:22:06Z,3f565f850e22560367c4b49384ed730ec8654d1cc2cf122c5bb2a1c40dc76578
98fcd750-ba33-537e-8669-fe8d1db1a6c6,"[""geometry""]","[""b8399bc6-5c72-5627-a035-4fea208cd287""]",government_record,City of Aurora address point 85050 at 2835 Bilter Road,https://services1.arcgis.com/79UxTxnBeBW8JHY4/arcgis/rest/services/Address_Points/FeatureServer/0/query?where=LOCATIONID%3D85050%20AND%20PIN%3D%2707-05-105-006%27&outFields=OBJECTID%2CLOCATIONID%2CPIN%2CADDRESS%2CCITY%2CZIPCODE%2CCOUNTY%2CZONING%2CLANDUSE%2COWNERNAME&returnGeometry=true&outSR=4326&f=geojson,City of Aurora,aurora_open_data_address_points,public-domain,City of Aurora GIS,,2026-07-21T06:33:55Z,8db6b8217609665b4b58ab8ade5e5bb0a252321f056a1e80d6203533d837a84a
a16dbcad-9b13-557e-9b38-46e3305bcc0e,"[""geometry""]","[""e997ad94-2a62-5c44-90f9-fa27edf77dc2""]",government_record,Latvian State Land Service parcel 62740010343 reference point with LVRTC Pozitrons site bridge,https://grafws.kadastrs.lv/geoserver/cp/wfs?service=WFS&version=2.0.0&request=GetFeature&typeNames=cp%3ACadastralParcel&outputFormat=application%2Fjson&CQL_FILTER=label%3D%2762740010343%27,Valsts zemes dienests,latvia_vzd_cadastre_and_lvrtc_site_records,CC-BY-4.0,"Valsts zemes dienests (State Land Service of Latvia), CC BY 4.0",,2026-07-21T14:55:52Z,9f956cc7e9fd532156e7a093a047731507f29710996709854cf20d6365cf2f02
a4ae0a31-3e69-5886-ad17-7d2402e15677,"[""geometry""]","[""2e2b9d40-5024-5e6d-bbb2-56a8b16b9c16""]",government_record,Roberts Road Data Centre official campus point for CDC EC5,https://www.planningportal.nsw.gov.au/major-projects/projects/roberts-road-data-centre,"NSW Department of Planning, Housing and Infrastructure",nsw_major_projects_records,no-license-stated-for-compact-factual-extraction,"NSW Department of Planning, Housing and Infrastructure",,2026-07-21T19:25:00Z,4f38942c41791c0382e88f852bd8a8da4f820ab563b6b564676fef1af5577904
ad6f843e-6f09-567d-82e6-58ecd9959ff7,"[""geometry""]","[""38033ec9-dbd8-56bb-8a35-0fa91dd284e2""]",company_disclosure,Ten Brinke Spata project-page embedded map marker,https://www.tenbrinke.com/en/projects/current-projects/current-projects-details/data-center-spata-26-1052-gr.html,Ten Brinke Group,ten_brinke_project_pages,all-rights-reserved,Ten Brinke Group,,2026-07-21T17:01:00Z,9ef57bbcb1517843d3e2e0f399d645147433f9896b1ece41f062cff8c5273c1a
ad6f9a56-ffa6-527d-bcd3-a7d8932c31b9,"[""physical_status"",""typed_metric:critical_it_mw""]","[""44130f9f-95af-5f19-9fcf-47aabd3a5c8b""]",company_disclosure,Construction progress,https://akashi.cloud/construction-progress/,Akashi Data Center,akashi_data_center_project_pages,all-rights-reserved,Akashi Data Center,,2026-07-21T12:22:07Z,a2f3f281a66151c90b6a6ea0a089e9cab9361b586f60cde06febb1d49fee6b9f
aff4b014-b3dd-5ba0-b90b-ad3cde08f30a,"[""physical_status""]","[""e997ad94-2a62-5c44-90f9-fa27edf77dc2""]",company_disclosure,Projekta aktualitātes,https://www.lvrtc.lv/projekti/datu-centrs-pozitrons/projekta-aktualitate/,Valsts akciju sabiedrība “Latvijas Valsts radio un televīzijas centrs”,lvrtc_pozitrons_project_pages,all-rights-reserved,Valsts akciju sabiedrība “Latvijas Valsts radio un televīzijas centrs”,2026-02-12,2026-07-21T12:22:03Z,4d00948cfc2a582004e38bcee3425c4ea5da5ce8dc31d3da326e6ba0a8b9d9e1
c8ca490d-34ed-5e9c-93d5-3d12f2217d8f,"[""physical_status""]","[""5c366d64-4bb5-5c28-ab62-ec20d60fb31a""]",company_disclosure,CDC Eastern Creek EC6 current status,https://cdc.com.au/locations/sydney/,CDC Data Centres,cdc_current_location_pages,all-rights-reserved,CDC Data Centres,,2026-07-21T17:12:46Z,66d6de9440d4496482af80159cbe361afdb8e36bdebd5edf81ac1c65f1337620
e0c26d7e-7fcb-5f72-8b46-02986a635772,"[""physical_status""]","[""98e47ac5-8576-53f7-ab71-9f3d683b5ec5""]",company_disclosure,AST Jāņciems building completion and fitting-out start,https://www.ast.lv/en/events/commissioning-new-building-latvias-power-system-main-dispatcher-control-and-data-centre,"AS ""Augstsprieguma tīkls""",ast_official_events,all-rights-reserved,"AS ""Augstsprieguma tīkls""",2026-06-27,2026-07-21T17:05:00Z,a3c1bfc5be6ef5c7cabab917e35122be42fb51c4770608a625090c2448953185
ff1fe928-217c-5369-8ab1-5dce1a637677,"[""geometry""]","[""44130f9f-95af-5f19-9fcf-47aabd3a5c8b""]",government_record,Akashi 110/10 kV substation center within Astana cadastral parcel 21-324-059-695,https://ecoportal.kz/Rubric/RubService/LoadFile/59205,Unified Environmental Portal of Kazakhstan,kazakhstan_environmental_project_records,no-license-stated-for-compact-factual-extraction,Unified Environmental Portal of Kazakhstan,,2026-07-21T14:56:01Z,de22fb8e3444bb0190c8eb91990a4537321729b294258f2729f79aaba4c2ffa7
ff80fe7d-ec91-5ce0-877e-6efc6f9289a5,"[""physical_status""]","[""65e8849e-2ebe-5d58-be63-299cbbcf8d23""]",company_disclosure,Information for Denver Neighbors and Community Members — DE3 Construction,https://www.coresite.com/en-us/data-centers/denver/de3-construction,CoreSite,coresite_official_website,all-rights-reserved,CoreSite,,2026-07-20T10:42:21Z,fb4f5a3e686d22a50c921c9264e7045ca318a687fc17daa0bfe91885f304f7fb
