project_id,project_stable_key,site_id,physical_site_stable_key,name,country,country_iso_a2,latitude,longitude,geometry_json,geometry_type,geometry_source_entity_kind,geometry_derivation,geometry_method,geometry_scope_class,geometry_authority_class,geometry_use_scope,geometry_precision_scope,horizontal_uncertainty_metres,horizontal_uncertainty_unknown_reason,geometry_evidence_id,last_observed_physical_status,status_as_of,status_age_days_at_review,status_method,status_evidence_id,verification_posture,independent_imagery_verification,imagery_review_outcome,development_type,development_type_unknown_reason,operating_model,operating_model_unknown_reason,operating_model_evidence_id,workloads_json,workload_unknown_reason,role_claims_json,power_observations_json,power_unknown_reason,annual_energy_observations_json,annual_energy_unknown_reason,efficiency_observations_json,efficiency_unknown_reason,owner,operator,users,tenants,customers,status_source_url,geometry_source_url
7206a400-093d-5c92-b1c5-c4243807de29,curated:kao-data-harlow-campus:klon-03-building,vcc-site-c48f4a7325dfc30566cd,curated:kao-data-harlow-campus,KAO Data KLON-03 Data Centre Building,United Kingdom,GB,51.770073603,0.130495857,"{""coordinates"":[0.130495857,51.770073603],""type"":""Point""}",Point,campus,coordinates_to_point,government_hosted_report_coordinate_conversion,government_report_campus_centre_point,official_source,reviewed_site_locator,"Campus-centre point derived deterministically from EPSG:27700 easting 547101 and northing 210080 supplied by the government-hosted KLON-03 site report. It is not a parcel, campus boundary, KLON-03 building centroid or footprint, and the report states no horizontal positional accuracy.",,official source does not state positional accuracy,b133a4dc-126f-5e44-8841-f770b6fa9ad0,under_construction,2026-05-26,86,authoritative_construction_start,e1894c7c-8c01-5b4d-9b09-4d28bcd050c2,recent_authoritative_physical_observation_plus_reviewed_site_locator,false,tracked_identity_bound_uncertain_with_unadjudicated_later_clear_conflict_no_construction_claim,unknown,"source evidence does not distinguish greenfield, expansion, or retrofit",unknown,not established by selected evidence,,[],not established by selected evidence,[],[],no typed project power observation; not estimated,[],no scoped annual-energy inputs; not estimated,[],no scoped PUE or WUE observation,,,,,,https://api.nzx.com/public/announcement/473284/attachment/469320/473284-469320.pdf,https://consult.environment-agency.gov.uk/psc/cmr-we4588ab-v017-9na-harlow-operations-limited/supporting_documents/Application%20%20Variation%20V002%20%20APPENDIX%20H%20%20Interim%20Baseline%20Report%20%20Kao%20Data%20Centre%202025%2031032025.pdf
e997ad94-2a62-5c44-90f9-fa27edf77dc2,curated:lvrtc-pozitrons-kurzeme-data-center:phase-1-current-build,vcc-site-cc86e5f5e64a0438e8c1,curated:lvrtc-pozitrons-kurzeme-data-center,Pozitrons Phase 1 Current Build,Latvia,LV,56.9356302057,22.0132502617,"{""coordinates"":[22.0132502617,56.9356302057],""type"":""Point""}",Point,project,direct_geometry,authoritative_site_plan,parcel_reference_point,official_source,reviewed_site_locator,"Government cadastral reference point for the reported 113,200 square metre project parcel; 300 metre stated uncertainty.",300,,a16dbcad-9b13-557e-9b38-46e3305bcc0e,under_construction,2026-06-30,51,authoritative_physical_status_update,aff4b014-b3dd-5ba0-b90b-ad3cde08f30a,recent_authoritative_physical_observation_plus_reviewed_site_locator,false,not_reviewed_for_core_preview,unknown,"source evidence does not distinguish greenfield, expansion, or retrofit",colocation,,9590b8c5-a6cb-5c06-bd54-48063d19de70,[],not established by selected evidence,"[{""evidence_id"":""9590b8c5-a6cb-5c06-bd54-48063d19de70"",""party"":""Valsts akciju sabiedrība “Latvijas Valsts radio un televīzijas centrs”"",""relationship_scope"":""intended"",""role"":""operator""}]",[],no typed project power observation; not estimated,[],no scoped annual-energy inputs; not estimated,"[{""as_of_date"":""2026-07-02"",""base"":1.4,""confidence"":0.98,""evidence_id"":""9590b8c5-a6cb-5c06-bd54-48063d19de70"",""high"":1.4,""low"":1.4,""method"":""reported"",""metric"":""pue"",""notes"":""Reported project PUE retained as a design value; it is not measured, commissioned, accepted, or operating performance."",""stage"":""design"",""target_date"":null,""unit"":""ratio""}]",,,Valsts akciju sabiedrība “Latvijas Valsts radio un televīzijas centrs”,,,,https://www.lvrtc.lv/projekti/datu-centrs-pozitrons/projekta-aktualitate/,https://grafws.kadastrs.lv/geoserver/cp/wfs?service=WFS&version=2.0.0&request=GetFeature&typeNames=cp%3ACadastralParcel&outputFormat=application%2Fjson&CQL_FILTER=label%3D%2762740010343%27
3941c42e-216d-52fa-b0d8-d7555b441a1a,curated:maincubes-mainhub-nauen-campus:ber02,vcc-site-75fed87a1b38b8cd7280,curated:maincubes-mainhub-nauen-campus,maincubes BER02,Germany,DE,52.5935,12.8929999,"{""coordinates"":[12.8929999,52.5935],""type"":""Point""}",Point,project,coordinates_to_point,authoritative_site_plan,first_party_shared_campus_reference_point,official_source,reviewed_site_locator,"First-party BER02/mainHub Nauen location point derived exactly from the published latitude and longitude; not a parcel, building outline, footprint, or measured centroid.",,official source does not state positional accuracy,1e5b63b2-b334-52e0-94a1-f78d02457964,under_construction,2026-07-19,32,authoritative_physical_status_update,28e90c7d-c059-5cbb-a53d-9d6a9913e7f3,recent_authoritative_physical_observation_plus_reviewed_site_locator,false,tracked_identity_bound_reject_with_unadjudicated_later_conflict_no_construction_claim,unknown,"source evidence does not distinguish greenfield, expansion, or retrofit",unknown,not established by selected evidence,,[],not established by selected evidence,[],[],no typed project power observation; not estimated,[],no scoped annual-energy inputs; not estimated,[],no scoped PUE or WUE observation,,,,,,https://www.maincubes.com/en/data-centers/berlin-cloud-ai-provider-campus-ber02/,https://www.maincubes.com/wp-content/uploads/2026/02/maincubes_factsheet_ber02_en.pdf
ccb7fe0e-f94d-58ca-8d36-695a9cd48d56,curated:microsoft-mount-pleasant-datacenter-campus:second-facility,vcc-site-fcc06643c640f5d8cce2,curated:microsoft-mount-pleasant-datacenter-campus,Microsoft Mount Pleasant Second Datacenter Facility,United States,US,42.676507349999994,-87.91034345,"{""coordinates"":[[[-87.9139269,42.683417],[-87.9059446,42.6833145],[-87.9057086,42.6695977],[-87.9149783,42.6697634],[-87.9140127,42.6762396],[-87.9093671,42.6762317],[-87.9093886,42.6796786],[-87.9139591,42.6797653],[-87.9139269,42.683417]]],""type"":""Polygon""}",Polygon,campus,cross_source_overlay,openstreetmap_named_construction_area_polygon_as_campus_locator,reviewed_openstreetmap_named_microsoft_fairwater_phase_2_construction_area_polygon,community_mapped,campus_locator,"Contributor-mapped polygon for a named Microsoft Fairwater Phase 2 construction area, used only to locate the Mount Pleasant datacenter campus. It is not an official campus boundary, the complete campus extent, a parcel, a building footprint, the official second-facility footprint, a construction-progress extent, or a survey-accuracy claim.",,OpenStreetMap does not state horizontal positional accuracy; community-mapped geometry is not a cadastral or survey product.,ab38ac59-f17b-5f63-b060-392d2bebd078,under_construction,2026-06-23,58,authoritative_construction_start,d7e6bc2e-63fd-5cb3-a118-03bec050c1e6,recent_authoritative_physical_observation_plus_reviewed_site_locator,false,tracked_identity_bound_uncertain_unsuperseded_no_construction_claim,unknown,"source evidence does not distinguish greenfield, expansion, or retrofit",unknown,not established by selected evidence,,[],not established by selected evidence,[],[],no typed project power observation; not estimated,[],no scoped annual-energy inputs; not estimated,[],no scoped PUE or WUE observation,,,,,,https://news.microsoft.com/source/2026/06/23/microsoft-completes-construction-on-first-datacenter-facility-in-mount-pleasant-wisconsin/,https://www.openstreetmap.org/way/1528490094
a848e771-2e45-55fb-8d43-db0885bb824f,curated:qscale-q01-levis-campus:building-b,vcc-site-0ecf05307f91c1e40479,curated:qscale-q01-levis-campus,QScale Q01 Building B,Canada,CA,46.676157,-71.32506265,"{""coordinates"":[[[-71.3254368,46.6766699],[-71.3258964,46.6763421],[-71.3252239,46.6758982],[-71.3251745,46.6759334],[-71.3250213,46.6758322],[-71.3249314,46.6758963],[-71.3245495,46.6756441],[-71.3242289,46.6758727],[-71.3254368,46.6766699]]],""type"":""Polygon""}",Polygon,campus,cross_source_overlay,openstreetmap_named_addressed_facility_polygon_as_campus_locator,reviewed_openstreetmap_named_addressed_qscale_facility_building_polygon,community_mapped,campus_locator,"Contributor-mapped polygon for one named QScale data-centre building at Q01's exact first-party address, used only to locate the Q01 campus. It is not the Building B footprint or centroid, the Q01 campus boundary, a parcel, a construction extent, or a survey-accuracy claim.",,OpenStreetMap does not state horizontal positional accuracy; community-mapped geometry is not a cadastral or survey product.,8dff3085-994d-5629-b19b-7f2f88c44967,under_construction,2026-06-04,77,authoritative_physical_status_update,43eab287-205f-5205-ac24-2c93dca605bd,recent_authoritative_physical_observation_plus_reviewed_site_locator,false,not_reviewed_for_core_preview,unknown,"source evidence does not distinguish greenfield, expansion, or retrofit",unknown,not established by selected evidence,,[],not established by selected evidence,[],"[{""as_of_date"":""2026-06-04"",""base"":60.0,""confidence"":0.99,""evidence_id"":""43eab287-205f-5205-ac24-2c93dca605bd"",""high"":60.0,""low"":60.0,""method"":""reported"",""metric"":""critical_it_mw"",""notes"":""Directly labeled IT-capacity design figure; no present-load or operational-capacity claim."",""stage"":""design"",""target_date"":null,""unit"":""MW""}]",,[],no scoped annual-energy inputs; not estimated,[],no scoped PUE or WUE observation,,,,,,https://www.qscale.com/news/q01-building-b-60mw-ai-ready-infrastructure,https://www.openstreetmap.org/way/1171439340
7d936c4e-29f2-592f-984b-61f5d6367fc8,curated:related-openai-oracle-stargate-michigan-saline:current-build,vcc-site-249f52c31025c0aa2ef2,curated:related-openai-oracle-stargate-michigan-saline,The Barn Stargate Current Data Center Build,United States,US,42.1239264,-83.88208795,"{""coordinates"":[[[-83.8784026,42.1173137],[-83.8730704,42.1209108],[-83.8731347,42.1245156],[-83.8818358,42.1244519],[-83.8820075,42.1279293],[-83.8854568,42.1278934],[-83.8856017,42.1307062],[-83.8911055,42.1242212],[-83.8908802,42.1171466],[-83.8824366,42.1172341],[-83.880087,42.1174729],[-83.8784026,42.1173137]]],""type"":""Polygon""}",Polygon,campus,cross_source_overlay,openstreetmap_named_website_tagged_construction_site_polygon_as_campus_locator,reviewed_openstreetmap_named_website_tagged_barn_construction_site_polygon,community_mapped,campus_locator,"The frozen global-open-v3 Polygon is a contributor-mapped construction-site locator for the named Barn data-center campus, inherited by the current-build project through the explicit v14 project_targets relationship. It is not an official, cadastral, or survey boundary; a verified complete 250-acre campus extent; a building or project footprint; a construction extent; or a source of lifecycle, capacity, energy, operating-status, or imagery claims.",,OpenStreetMap does not state horizontal positional accuracy; community-mapped geometry is not a cadastral or survey product.,2c1a0857-1368-581b-adfa-96bf72cc9c16,under_construction,2026-06-01,80,authoritative_construction_start,ec302d8d-d1c0-594f-88f7-708f6642e827,recent_authoritative_physical_observation_plus_reviewed_site_locator,false,tracked_identity_bound_visible_change_followup_only_no_construction_claim,unknown,"source evidence does not distinguish greenfield, expansion, or retrofit",unknown,not established by selected evidence,,"[{""as_of_date"":""2026-06-01"",""confidence"":0.99,""deployment_scope"":""intended"",""evidence_id"":""ec302d8d-d1c0-594f-88f7-708f6642e827"",""method"":""company_disclosure"",""workload"":""ai_specialized_unspecified""}]",,"[{""evidence_id"":""ec302d8d-d1c0-594f-88f7-708f6642e827"",""party"":""OpenAI"",""relationship_scope"":""intended"",""role"":""customer""},{""evidence_id"":""ec302d8d-d1c0-594f-88f7-708f6642e827"",""party"":""Oracle"",""relationship_scope"":""intended"",""role"":""customer""}]",[],no typed project power observation; not estimated,[],no scoped annual-energy inputs; not estimated,[],no scoped PUE or WUE observation,,,,,OpenAI; Oracle,https://www.related.com/press-releases/2026-06-01/related-digital-blackstone-oracle-openai-walbridge-and-governor-whitmer,https://www.openstreetmap.org/way/1528327802
3170da28-25e1-5859-b606-f86c78ba5c0f,curated:scala-huechuraba-campus:ssclhb01,vcc-site-942a847c35703b15ea18,curated:scala-huechuraba-campus,Scala SSCLHB01,Chile,CL,-33.36636,-70.67394,"{""coordinates"":[-70.67394,-33.36636],""type"":""Point""}",Point,project,direct_geometry,official_environmental_review_representative_point,official_environmental_review_project_reference_point,official_source,reviewed_site_locator,"Official Chilean environmental-review representative point for expediente 2162968448, rounded to five decimals with a conservative 50 metre analyst envelope. It is a project/site locator, not a parcel, campus boundary, building footprint, measured centroid, or survey-accuracy claim.",50,,ef77b545-7802-50fa-b150-20b050eddec0,under_construction,2026-07-21,30,authoritative_physical_status_update,d4f91e87-3ea2-5833-b19d-fd5a3ca7b591,recent_authoritative_physical_observation_plus_reviewed_site_locator,false,not_reviewed_for_core_preview,unknown,"source evidence does not distinguish greenfield, expansion, or retrofit",unknown,not established by selected evidence,,[],not established by selected evidence,[],"[{""as_of_date"":""2026-07-21"",""base"":4.8,""confidence"":0.99,""evidence_id"":""d4f91e87-3ea2-5833-b19d-fd5a3ca7b591"",""high"":4.8,""low"":4.8,""method"":""reported"",""metric"":""critical_it_mw"",""notes"":""Current first-party IT-capacity card value, retained at design stage. It is not installed, energized, operationally available, current load, gross facility demand, grid connection, generation, consumption, annual energy, or measured PUE."",""stage"":""design"",""target_date"":null,""unit"":""MW""}]",,[],no scoped annual-energy inputs; not estimated,[],no scoped PUE or WUE observation,,,,,,https://scaladatacenters.com/en/data-centers-en/,https://simbio.mma.gob.cl/DPA/GetSEIA?Codigo=13
54c278ca-4dff-5f57-b5a6-911f8a615f5e,curated:scala-lampa-campus:sscllp01,vcc-site-443900b22a794305df17,curated:scala-lampa-campus,Scala SSCLLP01,Chile,CL,-33.29298,-70.73915,"{""coordinates"":[-70.73915,-33.29298],""type"":""Point""}",Point,project,direct_geometry,official_environmental_review_representative_point,official_environmental_review_project_reference_point,official_source,reviewed_site_locator,"Official Chilean environmental-review representative point for expediente 2152920300, rounded to five decimals with a conservative 50 metre analyst envelope. It is a project/site locator, not a parcel, campus boundary, building footprint, measured centroid, or survey-accuracy claim.",50,,6a7d7a4f-0365-5de4-99f4-4325db00db64,under_construction,2026-07-21,30,authoritative_physical_status_update,97007edb-ddfc-5984-884a-8222ded41e29,recent_authoritative_physical_observation_plus_reviewed_site_locator,false,not_reviewed_for_core_preview,unknown,"source evidence does not distinguish greenfield, expansion, or retrofit",unknown,not established by selected evidence,,[],not established by selected evidence,[],"[{""as_of_date"":""2026-07-21"",""base"":48.0,""confidence"":0.99,""evidence_id"":""97007edb-ddfc-5984-884a-8222ded41e29"",""high"":48.0,""low"":48.0,""method"":""reported"",""metric"":""critical_it_mw"",""notes"":""Current first-party IT-capacity card value, retained at design stage. It is not installed, energized, operationally available, current load, gross facility demand, grid connection, generation, consumption, annual energy, or measured PUE."",""stage"":""design"",""target_date"":null,""unit"":""MW""}]",,[],no scoped annual-energy inputs; not estimated,[],no scoped PUE or WUE observation,,,,,,https://scaladatacenters.com/en/data-centers-en/,https://simbio.mma.gob.cl/DPA/GetSEIA?Codigo=13
b5625b8f-5e00-5fbe-b313-ba7adb980583,curated:scala-praia-do-futuro-campus:sforpf01,vcc-site-b12dddd73cb490c6bb64,curated:scala-praia-do-futuro-campus,Scala SFORPF01,Brazil,BR,-3.7515085,-38.4580015,"{""coordinates"":[[[-38.458162,-3.753499],[-38.45902,-3.753223],[-38.45784,-3.749518],[-38.456983,-3.749794],[-38.458162,-3.753499]]],""type"":""Polygon""}",Polygon,project,direct_geometry,authoritative_surveyed_project_boundary,surveyed_project_boundary,official_source,official_boundary,Polygon transformed from the four surveyed project-boundary vertices in the official municipal plan; 5 metre stated uncertainty.,5,,295b555a-ca97-5752-b525-24ab75f62a71,under_construction,2026-07-21,30,authoritative_physical_status_update,62b2a499-44a6-59c1-b956-78abbbc1b8d5,recent_authoritative_physical_observation_plus_official_boundary,false,tracked_blind_ambiguous_locally_unsealed_identity_no_construction_claim,unknown,"source evidence does not distinguish greenfield, expansion, or retrofit",unknown,not established by selected evidence,,[],not established by selected evidence,[],"[{""as_of_date"":""2026-07-21"",""base"":7.2,""confidence"":0.99,""evidence_id"":""62b2a499-44a6-59c1-b956-78abbbc1b8d5"",""high"":7.2,""low"":7.2,""method"":""reported"",""metric"":""critical_it_mw"",""notes"":""Current first-party IT-capacity card value, retained at design stage. It is not installed, energized, operationally available, current load, gross facility demand, grid connection, generation, consumption, annual energy, or measured PUE."",""stage"":""design"",""target_date"":null,""unit"":""MW""}]",,[],no scoped annual-energy inputs; not estimated,[],no scoped PUE or WUE observation,,,,,,https://scaladatacenters.com/en/data-centers-en/,https://urbanismoemeioambiente.fortaleza.ce.gov.br/images/urbanismo-e-meio-ambiente/infocidade/cppd/PROJETO_ARQUITETONICO_FL01-02.pdf
38033ec9-dbd8-56bb-8a35-0fa91dd284e2,curated:ten-brinke-spata-data-center:active-construction,vcc-site-10c105346f5cad5b0aa5,curated:ten-brinke-spata-data-center,Ten Brinke Spata Data Center Active Construction,Greece,GR,37.96626241294147,23.90870178233002,"{""coordinates"":[23.90870178233002,37.96626241294147],""type"":""Point""}",Point,project,direct_geometry,authoritative_site_plan,facility_reference_point,official_source,reviewed_site_locator,"First-party project map point, facility-specific, with 50 metre stated horizontal uncertainty.",50,,ad6f843e-6f09-567d-82e6-58ecd9959ff7,under_construction,2026-07-21,30,authoritative_physical_status_update,0319c9a2-0161-5f88-ad38-3fd3aa0e3ea3,recent_authoritative_physical_observation_plus_reviewed_site_locator,false,not_reviewed_for_core_preview,unknown,"source evidence does not distinguish greenfield, expansion, or retrofit",unknown,not established by selected evidence,,[],not established by selected evidence,[],[],no typed project power observation; not estimated,[],no scoped annual-energy inputs; not estimated,[],no scoped PUE or WUE observation,,,,,,https://www.tenbrinke.com/en/projects/current-projects/current-projects-details/data-center-spata-26-1052-gr.html,https://www.tenbrinke.com/en/projects/current-projects/current-projects-details/data-center-spata-26-1052-gr.html
8f8c241d-ee6b-5182-8a76-ebb101a3f4c2,curated:verne-mantsala-data-center-campus:current-development,vcc-site-00808116377785b5c125,curated:verne-mantsala-data-center-campus,Verne Mäntsälä Current Campus Development,Finland,FI,60.63529659183684,25.286185526695697,"{""coordinates"":[[[25.28186318450449,60.63524801718477],[25.282821333622106,60.63344684080821],[25.283174529253323,60.633492871877664],[25.288848570957793,60.63423216521858],[25.2901751032975,60.63530906972012],[25.290507868886902,60.63557917921867],[25.289648316678505,60.63714634286547],[25.28882597202742,60.63679805612663],[25.28663041236235,60.63586806167368],[25.28186318450449,60.63524801718477]]],""type"":""Polygon""}",Polygon,campus,direct_geometry,authoritative_site_plan,official_cadastral_campus_parcel_boundary,official_source,official_boundary,"Exact municipal cadastral polygon for property 505-407-7-137, inherited through the explicit project-to-campus link; it is the full campus parcel, not a building or the current 70 MW development footprint.",,official source does not state positional accuracy,708cee21-4519-5840-a07c-2f1f8398cb87,under_construction,2026-06-17,64,authoritative_construction_start,0176052f-124b-5bf9-b361-a5c97cb98b62,recent_authoritative_physical_observation_plus_official_boundary,false,not_reviewed_for_core_preview,unknown,"source evidence does not distinguish greenfield, expansion, or retrofit",unknown,not established by selected evidence,,[],not established by selected evidence,[],[],no typed project power observation; not estimated,[],no scoped annual-energy inputs; not estimated,[],no scoped PUE or WUE observation,,,,,,https://www.verne.co/news/news-verne-begins-construction-of-the-first-70-mw-on-its-data-center-campus-in-m%C3%A4nts%C3%A4l%C3%A4,https://mantsala.karttatiimi.fi/maps/search.ashx
